custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688393_1208170306_glm4_dewrap_join_chunk_0015,688393,安必平,1208170306,15,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688393_1208170306_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6118,4833,3971,3971,20,3971,168,168,安必平拥有31项专利，包括实用新型和外观设计专利，覆盖制片染色一体机、免疫组化仪等核心产品。公司外购2项技术，包括DAB试剂盒生产专有技术和一种组织切片的预糊化淀粉包埋剂专利使用权。公司拥有31项注册商标和27项软件著作权，涵盖核心产品管理系统和自动化软件。公司已取得医疗器械生产许可证、医疗器械经营许可证等资质认证，确保生产经营合规。,84,8,62,1,0,0,0,0,8,0,8,1.0,4,-4,4.0,,97,84,97,47.273809523809526,40.93814432989691,,,54,26,13.598589775875094,6.547469151347268,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688393_1208170306_glm4_dewrap_join_chunk_0016,688393,安必平,1208170306,16,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688393_1208170306_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6824,5942,3996,3996,20,3996,202,202,安必平及其子公司拥有19项医疗器械注册证，包括17项第三类和2项第二类；拥有482项第一类医疗器械备案证。公司核心技术包括沉降式液基细胞学技术、反向点杂交PCR制备技术、实时荧光PCR制备技术、FISH探针标记技术、IHC病理诊断抗体筛选及质控技术及相关配套仪器制造技术。公司是国内最早自主研发并应用沉降式液基细胞学技术的厂商之一，该技术相比薄膜式技术具备样本保存完整、杂质去除效果好、可批量制片等优势。,101,62,62,0,22,18,12,6,4,0,4,0.064516129032258,4,0,1.2258064516129032,,117,101,117,39.56435643564357,34.15384615384615,,,108,79,27.027027027027028,19.76976976976977,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688393_1208170306_glm4_dewrap_join_chunk_0017,688393,安必平,1208170306,17,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688393_1208170306_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6381,5895,3956,3956,20,3956,199,212,公司自主开发液基细胞学诊断试剂与仪器，实现全自动批量制片及染色，提高诊断率。公司 HPV 实时荧光 PCR 检测产品可同时检测 18 种亚型，多重高敏。公司反向点杂交法可检测多种靶序列，提高检测类型及效率。公司 FISH 探针标记技术提升试剂性能，应用于病理诊断领域。公司拥有 LBP、PCR、FISH、IHC 四大系列仪器设计和制造技术，取得 61 项专利。报告期内，公司核心技术产品收入占营业收入比例超过 86.70%。,100,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,125,100,125,39.56,31.648,,,157,87,39.68655207280081,21.99191102123357,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688393_1208170306_glm4_dewrap_join_chunk_0018,688393,安必平,1208170306,18,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688393_1208170306_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7192,6707,3988,3988,20,3988,173,173,公司核心技术产品收入占营业收入比例逐年提高，2019年达90.74%。公司拥有16项高新技术产品，21项荣誉或认证，参与多项国家、省级和市级科研课题。公司建立了细胞学诊断、分子诊断和免疫组化诊断三大技术平台，开发了四大产品线。公司现有研发技术人员90余人，核心技术人员具备丰富的研发、运营和管理经验。公司建立了完善的研发体系、流程和持续创新机制。,87,62,62,0,5,12,15,10,15,5,20,0.3225806451612903,6,-14,2.532258064516129,,92,87,92,45.83908045977011,43.34782608695652,,,404,169,101.30391173520562,42.37713139418255,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688393_1208170306_glm4_dewrap_join_chunk_0019,688393,安必平,1208170306,19,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688393_1208170306_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6636,6235,3860,3860,20,3860,335,335,陈绍宇协助公司建立荧光PCR、高通量测序及多重PCR建库等研发平台。公司研发HPV荧光定量分型试剂，实现18种亚型一管检测，申请报证并完成注册检验，处于临床试验阶段。公司开发甲基化系列检测试剂，包括宫颈癌前病变、结直肠癌早期诊断等，处于注册前研发阶段。公司研发基因点突变相关产品，如肺癌EGFR基因点突变产品已完成实验室研发，正在进行注册报证。公司开发肿瘤FISH探针系列试剂，如ALK断裂、ROS1断裂等，其中NTRK1、NTRK2、NTRK3靶标已取得注册证。公司研发高通量测序平台在研项目，如遗传性乳腺癌卵巢癌BRCA1/2基因突变检测试剂盒开发，已完成200多例临床样本研究。公司与南方医科大学、中山大学附属第一医院等建立长期科研合作关系，共同进行多个课题研究。,168,62,62,0,9,15,18,12,5,3,8,0.1290322580645161,6,-2,1.967741935483871,,201,168,201,22.97619047619047,19.203980099502488,,,330,174,85.49222797927462,45.07772020725389,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688393_1208170306_glm4_dewrap_join_chunk_0020,688393,安必平,1208170306,20,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688393_1208170306_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6694,6296,3885,3885,20,3885,275,275,公司研发HPV荧光18型、HPV分型28型等宫颈癌筛查试剂，已完成临床试验或注册中，检测突变类型达51种。2019年研发费用2185.89万元，占营收6.15%。公司与达安基因于2011年签署协议，达安基因向公司转让HPV荧光8型、HPV分型19型技术，公司快速推出HPV荧光18型、HPV分型28型产品，抢占市场先机。达安基因持有公司39.90%股权，通过合作实现投资收益超25倍。公司未在境外生产经营，销售及数据获取符合合规要求，报告期内无医疗器械不良事件、再评价或召回情形。公司体外诊断试剂生产质量管理体系符合《医疗器械生产质量管理规范》规定。,138,55,55,0,15,18,10,7,4,1,5,0.0909090909090909,6,1,1.4545454545454546,,165,138,165,28.152173913043477,23.545454545454547,,,144,96,37.06563706563706,24.71042471042471,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0001,688596,正帆科技,1208170289,1,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6965,6570,3995,3995,14,3995,246,246,正帆科技主营气体化学品供应系统、高纯特种气体及洁净厂房配套系统。报告期内拥有25项发明专利，参与7项国家和行业标准编写。主营业务收入中，工艺介质供应系统占比87%，高纯特种气体占比7.88%，洁净室配套系统占比5.13%。公司掌握介质供应系统微污染控制、流体系统设计与模拟仿真、高纯材料合成与分离提纯等关键技术。工艺介质供应系统主要功能包括输送分配、蒸发冷凝、混合稀释等，核心产品有特气柜、化学品中央供应柜等。高纯特种气体产品包括砷烷、磷烷、硅烷、混合气体等，应用于集成电路、平板显示等领域。,123,68,68,0,5,15,20,18,9,1,10,0.1470588235294117,6,-4,2.2058823529411766,,146,123,146,32.479674796747965,27.363013698630137,,,36,24,9.011264080100126,6.007509386733417,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0002,688596,正帆科技,1208170289,2,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6954,6632,3991,3991,14,3991,268,268,发行人工艺介质供应系统业务采用定制化生产模式，包括系统设计、设备制造、现场安装和调试验收等环节。设备制造基地位于上海闵行、松江及江苏姜堰。高纯特种气体业务采用直销模式，主要产品包括砷烷、磷烷、硅烷和混合气体，涉及合成、提纯、混配、充装、分析与检测等工艺环节。洁净室配套系统业务经营模式与工艺介质供应系统类似。发行人自设立以来主营业务未发生重大变化，专注于为下游先进制造业提供气体化学品供应系统，并培育高纯特种气体研发、生产和销售能力。发行人符合《科创属性评价指引（试行）》及《上海证券交易所科创板企业发行上市申报及推荐暂行规定》的标准。,134,62,62,0,15,20,12,8,5,2,7,0.1129032258064516,6,-1,1.5806451612903225,,162,134,162,29.78358208955224,24.635802469135804,,,90,70,22.55073916311701,17.539463793535454,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0003,688596,正帆科技,1208170289,3,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6863,6459,3998,3998,14,3998,248,248,发行人主营业务为工艺介质供应系统，为泛半导体、光纤通信、医药制造等行业提供高纯介质输送系统。该系统通过控制气体、化学品、水的纯度，满足下游行业工艺精度要求，直接影响设备运行和成品良率。发行人处于产业链中游，通过采购上游材料，经设计、制造、安装等步骤，形成最终系统满足下游客户需求。下游行业包括泛半导体、光纤通信、医药制造等，其固定资产投资情况反映发行人行业市场需求与变化趋势。半导体行业作为消费电子、汽车、工业、通讯等行业的重要支撑，发展迅速，资本性支出持续增加，中国在该产业转移中扮演重要角色。,124,56,56,0,23,18,7,5,2,1,3,0.0535714285714285,6,3,1.0714285714285714,,140,124,140,32.24193548387097,28.557142857142857,,,86,36,21.510755377688845,9.004502251125562,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0004,688596,正帆科技,1208170289,4,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7491,7043,3987,3987,14,3987,361,361,"我国集成电路产业销售额2019年达7,562.3亿元，同比增长15.8%，制造业销售额2,149.1亿元，同比增长18.2%。平板显示行业中国台湾、韩国及中国大陆形成三足鼎立，2020年全球面板40%产能将集中于中国大陆。光伏产业累计装机容量2018年达174GW，2019年达204GW，新增和累计装机容量全球第一。LED产业2008-2018年产值年复合增速24.84%，LED照明市场潜力巨大。光纤光缆行业中国占全球需求量58%，未来5G建设将带动需求增长。医药制造业2013-2018年主营业务收入从13,076亿元增长至19,310亿元。工艺介质供应系统行业存在技术、品牌、人才和资金壁垒，未来将向节能环保方向发展。发行人是工艺介质供应系统领域的先行者，参与多项国家标准制定，客户包括中芯国际、京东方等知名企业。",181,62,62,0,12,23,15,7,4,1,5,0.0806451612903225,6,1,1.532258064516129,,203,181,203,22.027624309392262,19.64039408866995,,,72,31,18.05869074492099,7.775269626285428,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0005,688596,正帆科技,1208170289,5,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6227,5728,3669,3669,14,3669,254,254,发行人已成功打入中芯国际14纳米制程Fab厂的供应链体系，提供特气、大宗气体相关设备及系统服务。发行人高纯特种气体业务发展良好，砷烷、磷烷产品逐年起量并实现进口替代，被中国电子材料行业协会评为电子化工材料专业十强企业。工艺介质供应系统需满足纯度控制、工艺控制及安全控制三大核心诉求，发行人产品符合国家标准及下游先进制造业要求。发行人业务逐渐扩张至集成电路、平板显示领域，三年收入占比分别为32.92%、43.36%及41.37%。在高纯特种气体业务中，发行人核心产品砷烷、磷烷纯度及关键杂质含量优于国家标准。,127,54,54,0,10,12,8,10,10,4,14,0.2592592592592592,6,-8,2.185185185185185,,152,127,152,28.88976377952756,24.13815789473684,,,67,30,18.261106568547287,8.176614881439084,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0006,688596,正帆科技,1208170289,6,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7086,6698,3963,3963,14,3963,191,191,正帆科技是国内较早开展工艺介质供应系统的企业，拥有六大核心技术，包括介质供应系统微污染控制、流体系统设计与模拟仿真等，并持有75项专利，其中25项为发明专利。公司拥有高标准的洁净车间和智能物料调度系统等制造设备，并覆盖中芯国际、京东方等知名客户。公司业务包括工艺介质供应系统和高纯特种气体，并计划布局减排及资源再利用业务。公司面临资金制约、与海外顶尖供应商技术差距及行业竞争等挑战。,96,62,62,0,15,18,12,8,6,3,9,0.1451612903225806,6,-3,1.6935483870967742,,109,96,109,41.28125,36.357798165137616,,,96,42,24.224072672218018,10.598031794095382,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0007,688596,正帆科技,1208170289,7,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6587,6150,3980,3980,14,3980,234,234,发行人工艺介质供应系统产品技术水平先进，纯度控制符合国家标准及领先厂商标准，可定制化满足客户需求。发行人产品与本土主流供应商至纯科技技术规格相当，具备多级密码保护、SEMI-S2认证等功能。发行人工艺介质供应系统业务收入高于至纯科技对应业务分部收入，在本土供应商中市场份额具有优势。报告期内，发行人工艺介质供应系统业务收入占比达87%，高纯特种气体产品产能利用率提升，砷烷、硅烷等产品销量增加。发行人已与中芯国际、京东方等优质客户建立长期合作关系，并获优秀供应商称号。,117,42,42,0,4,15,10,8,4,1,5,0.119047619047619,6,1,1.9047619047619049,,137,117,137,34.01709401709402,29.05109489051095,,,74,30,18.592964824120603,7.537688442211055,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0008,688596,正帆科技,1208170289,8,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6041,5359,3993,3993,14,3993,215,215,发行人报告期内贸易类收入合计分别为3.56亿元、3.26亿元和2.35亿元。主要客户群体中，集成电路、光伏行业占比最高，合计达79.31%。前五大客户合计销售占比分别为34.93%、31.85%和28.51%，客户集中度较高。发行人原材料采购金额分别为2.93亿元、5.14亿元和4.70亿元，其中阀门、管道管件占比最大。高纯特种气体业务主要原材料为砷化锌、粗磷烷、硅烷等，采购金额分别为6176万元、5454万元和4648万元。,108,12,62,1,0,0,0,0,12,0,12,1.0,4,-8,4.0,,136,108,136,36.97222222222222,29.360294117647054,,,18,8,4.507888805409467,2.0035061357375405,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0009,688596,正帆科技,1208170289,9,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6150,5261,3905,3905,14,3905,196,196,"报告期内，发行人砷化锌、硅烷及三甲基铝采购价格下滑，与终端市场砷烷、硅烷、氨气销售价格变动趋势一致。发行人主要能源为电和水，2019年电价492.18元/度，水价14.03元/吨。前五大原材料供应商合计占采购总额19.27%，前五大分包商合计占分包采购总额40.53%。发行人主要固定资产包括房屋建筑物、机器设备等，原值44,650.24万元，净值35,025.12万元，成新率78.44%。",98,48,48,0,18,15,7,5,2,1,3,0.0625,4,1,1.1875,,130,98,130,39.8469387755102,30.03846153846154,,,30,9,7.682458386683739,2.3047375160051216,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0010,688596,正帆科技,1208170289,10,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5958,4976,3929,3929,14,3929,183,183,发行人拥有注册商标20项，包括多个类别，部分商标已许可子公司使用。截至2019年末，发行人及其子公司拥有专利75项，其中发明专利25项，实用新型专利50项。核心发明专利包括电子级砷烷中痕量金属杂质含量的取样装置和分析方法、高纯砷化锌的制备装置和方法等。这些专利覆盖了电子级化学品制备、气体处理、安全输送等多个技术领域，体现了发行人在高纯电子化学品领域的核心技术实力。,92,78,78,0,12,15,10,10,24,7,31,0.3974358974358974,5,-26,2.5128205128205128,,104,92,104,42.70652173913044,37.77884615384615,,,120,66,30.542122677526088,16.798167472639346,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0011,688596,正帆科技,1208170289,11,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6270,5416,3982,3982,14,3982,779,779,正帆科技拥有多项实用新型专利，包括用于吸附、分离氨气的装置、电解抛光装置、尾气缸自动除垢装置、气液分离装置、供气装置、减压阀保护装置、阀门保护罩及阀门组件、加热装置及气体输送系统、气瓶柜、气体混合装置等，专利期限为10年。发行人还拥有移动式砷烷尾气处理装置、扳手、液氮冷肼装置、处理有毒气态氢化物的干式吸附剂性能表征装置、网格化钢瓶底部加热器、连续供气装置、特种气体钢瓶的气动防呆装置、气柜控制系统、气动阀控制装置、安全回路系统、电磁阀控制装置、气动阀的手自动控制装置、螺旋输送机、固体输送的管道清洗装置、降低光纤氢敏感性用混合气充装均衡装置、硅烷充装装置、电子级砷化氢、磷化氢及其混合气体钢瓶的钝化处理装置、精馏提纯氨气的装置等专利。发行人合法取得上述专利权且权属清晰。发行人及其子公司拥有gentech-online.com、gentechsemi.com、jszfhd.com三项域名。发行人及其子公司拥有正帆尾气管道加热控制系统、正帆气体输送管道优化设计软件著作权。发行人及其子公司均取得对外贸易经营者备案登记表。发行人取得特种设备生产许可证、特种设备设计许可证、建筑业企业资质证书、安全生产许可证、高新技术企业证书、排水许可证等多项资质认证。发行人子公司也取得多项资质认证，包括海关单位注册登记证书、自理报检企业备案登记证明书、城镇污水排入排水管网许可证、危险化学品经营许可证、气瓶充装许可证、安全生产许可证、危险化学品登记证、海关单位注册登记证书、高新技术企业证书等。发行人技术发展历程分为技术探索期（2009年-2015年）和技术深化期（2016年至今）。发行人核心技术包括介质供应系统微污染控制技术、流体系统设计与模拟仿真技术、生命安全保障与工艺监控技术、高纯材料合成与分离提纯技术、材料成分分析与痕量检测技术以及关键工艺材料再生与循环技术。,390,76,76,0,12,20,18,14,10,2,12,0.1578947368421052,5,-7,1.9473684210526316,,458,390,458,10.21025641025641,8.694323144104803,,,131,62,32.898041185334,15.5700652938222,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0012,688596,正帆科技,1208170289,12,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6978,6691,3984,3984,14,3984,245,245,发行人掌握工艺介质供应系统的微污染控制、流体系统设计与模拟仿真、生命安全保障与工艺监控三大核心技术，并已投入大规模生产。在高纯特种气体业务中，发行人自主开发形成了从合成提纯到分析检测的工艺能力，已掌握高纯材料合成与分离提纯、材料成分分析与痕量检测技术，并逐步投入规模化生产。发行人拥有75项专利，其中发明专利25项，实用新型专利50项，核心技术均通过自主研发形成，不存在纠纷。发行人已熟练掌握砷烷、磷烷等高纯特种气体的合成与提纯技术，产品纯度达到99.9999%，关键杂质含量优于国家标准。,123,49,49,0,0,0,0,12,18,19,37,0.7551020408163265,6,-31,4.142857142857143,,144,123,144,32.390243902439025,27.666666666666668,,,241,126,60.49196787148595,31.626506024096383,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0013,688596,正帆科技,1208170289,13,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6197,5706,3892,3892,14,3892,169,169,发行人核心技术收入主要来自工艺介质供应系统和高纯特种气体业务，占比2019年达88.08%。发行人拥有上海市企业技术中心等荣誉，参与7项国家或行业标准制定。发行人研发成果包括TMA液态源汽化工艺、高精度气体混配系统等，核心技术涉及高纯材料合成与分离提纯等。在研项目包括现场高精度气体混配系统、生物制药分离纯化系统等，旨在提升行业技术水平。,85,78,78,0,15,22,18,12,8,3,11,0.141025641025641,5,-6,1.8076923076923077,,102,85,102,45.78823529411765,38.15686274509804,,,180,77,46.248715313463514,19.784172661870503,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688596_1208170289_glm4_dewrap_join_chunk_0014,688596,正帆科技,1208170289,14,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688596_1208170289_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2988,2801,1710,1710,14,1710,211,211,发行人研发硅片制绒废酸回收和NMP回收技术，降低原料和废酸处理成本。报告期内研发投入逐年增加，2019年研发费用占营业收入比例为3.88%。研发人员142人，占员工总数的17.73%。核心技术人员3人，包括李东升、曾庆腾和周明峥，分别负责工艺介质供应系统、高纯特种气体和医药系统研发。核心技术人员持股比例分别为7.11%和2.41%。研发体系围绕特种气体和化学品控制技术开展创新，未来将向高纯特种气体和资源再利用领域攻坚。,106,45,45,0,15,12,8,5,4,1,5,0.1111111111111111,6,1,1.4222222222222225,,129,106,129,16.132075471698112,13.255813953488373,,,167,56,97.6608187134503,32.748538011695906,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0001,688356,键凯科技,1208196506,1,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6648,6320,3992,3992,14,3992,261,261,"发行人主要从事医用药用聚乙二醇及其活性衍生物的研发、生产和销售，并基于自主知识产权的聚乙二醇合成及聚乙二醇化技术，向下游客户提供医药应用创新技术服务。发行人拥有63项境内外发明专利，支持了国内4个已获批聚乙二醇修饰药物的研发生产。报告期内，公司医用药用聚乙二醇及其活性衍生物销售额为11,825.24万元，占主营业务收入88.04%。发行人已将抗肿瘤1类新药聚乙二醇伊立替康推进至I期临床试验，并支持特宝生物取得生物1类新药聚乙二醇干扰素α-2b注射液的注册批件。发行人采用直销模式，客户包括国内外知名医药企业及科研院校。",131,62,62,0,12,18,15,10,5,2,7,0.1129032258064516,5,-2,1.7419354838709675,,169,131,169,30.47328244274809,23.62130177514793,,,167,63,41.833667334669336,15.781563126252504,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0002,688356,键凯科技,1208196506,2,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6776,6387,3989,3989,14,3989,260,260,"发行人通过定制开发服务获取高毛利率和客户长期采购承诺，未来继续采用此销售模式。报告期内，前期筛选及定制开发服务产品销售收入占比从2017年的14.85%增至2019年的30.70%，其中分子结构设计和合成路线开发为主要构成。发行人与主要境外客户签订5年合同，国内客户除长春金赛及三生制药外均约定长期供货合作。技术服务方面，发行人提供聚乙二醇化技术服务，2019年技术服务收入1,606.72万元，主要来自特宝生物的专利授权许可使用费。发行人已取得63项发明专利，并有55项正在申请中，通过技术授权和合作开发实现收入增长。",130,54,54,0,7,12,10,12,8,5,13,0.2407407407407407,6,-7,2.314814814814815,,150,130,150,30.684615384615384,26.593333333333337,,,214,104,53.64753070945099,26.071697167209827,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0003,688356,键凯科技,1208196506,3,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7067,6686,3981,3981,14,3981,360,360,发行人通过自主研究与开发，取得相关专利、临床试验批件等知识产权后，将其授权许可或转让给下游客户，下游客户在公司的技术支持下完成工艺开发、临床研究、新药注册及规模化生产。发行人通过向下游厂商收取专利授权许可使用费、里程碑收入、收益分成，得以通过较低的成本进入下游广阔的聚乙二醇医药应用市场，同时降低企业经营风险。公司高度重视环境污染防治工作，在生产过程中严格遵守国家及地方的环保法律法规，主要污染物包括废水、废气和噪声等，均得到了有效处理。公司专门设有总经理直辖的安全环境健康委员会和安全环境健康部，负责企业日常安全生产与环境保护管理工作。公司获得ISO14000环境管理体系认证，并聘请具备专业资质的供应商处理危险废弃物。报告期内，公司环境保护相关支出占营业收入的比重逐年增加，分别为1.35%、1.91%和2.74%。,180,60,60,0,15,25,10,5,4,1,5,0.0833333333333333,5,0,1.35,,187,180,187,22.116666666666667,21.288770053475936,,,78,35,19.593067068575735,8.791760864104496,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
